index,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
862,467409,Male,No,35,Yes,Artist,8.0,Low,1.0,Cat_6,A
6842,463135,Male,Yes,46,Yes,Artist,5.0,Average,2.0,Cat_3,C
3530,461468,Male,Yes,66,Yes,Entertainment,,Average,3.0,Cat_6,C
3488,459333,Male,No,29,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
1509,464634,Female,No,32,Yes,Engineer,,Low,9.0,Cat_4,D
4571,462470,Male,Yes,80,Yes,Executive,3.0,Low,1.0,Cat_6,B
309,464763,Female,Yes,49,No,Engineer,,Average,4.0,Cat_4,B
182,462206,Female,No,29,Yes,Artist,,Low,1.0,Cat_4,B
6932,462752,Female,No,26,No,Healthcare,,Low,1.0,Cat_6,D
5475,460394,Female,No,32,Yes,Healthcare,9.0,Low,3.0,Cat_6,D
2797,464672,Male,No,19,No,Entertainment,0.0,Low,6.0,Cat_4,A
7157,466296,Male,Yes,69,No,Executive,1.0,High,4.0,Cat_6,C
5997,459438,Female,Yes,69,Yes,Artist,0.0,High,2.0,Cat_6,C
6018,459948,Female,No,62,Yes,Engineer,0.0,Low,1.0,Cat_6,B
3014,464616,Male,Yes,27,No,Entertainment,6.0,Low,4.0,Cat_6,A
3154,462386,Female,No,26,Yes,Healthcare,1.0,Low,5.0,Cat_6,B
6166,462810,Male,Yes,36,No,Executive,8.0,High,4.0,Cat_6,C
6197,466210,Female,Yes,60,Yes,Artist,1.0,High,4.0,Cat_6,C
7887,463075,Male,Yes,52,Yes,Artist,0.0,Low,4.0,Cat_6,C
5466,464392,Male,Yes,58,,Artist,1.0,Average,2.0,Cat_6,B
5322,459069,Male,Yes,25,Yes,Doctor,0.0,Average,2.0,Cat_6,A
2878,460399,Male,No,26,Yes,Marketing,10.0,Low,1.0,Cat_6,D
4920,467420,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_6,C
2399,463173,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_3,B
7876,463145,Female,No,38,Yes,Homemaker,0.0,Low,4.0,Cat_6,B
6173,462018,Male,No,22,No,Healthcare,8.0,Low,5.0,Cat_2,D
7628,466149,Female,No,30,No,Doctor,3.0,Low,4.0,Cat_6,A
6811,459981,Male,No,41,Yes,Artist,7.0,Low,1.0,Cat_6,A
3960,462374,Male,Yes,37,Yes,Executive,0.0,High,4.0,Cat_6,B
1226,459636,Male,No,30,Yes,Entertainment,14.0,Low,1.0,Cat_6,D
7908,459455,Female,Yes,79,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
2476,460724,Male,No,30,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
7883,465440,Male,Yes,62,No,Engineer,1.0,Low,5.0,Cat_6,D
4299,464280,Male,Yes,47,Yes,Entertainment,1.0,Low,4.0,Cat_6,C
5349,464450,Female,Yes,56,Yes,Artist,0.0,High,2.0,Cat_6,B
1219,461739,Female,Yes,46,Yes,Artist,1.0,Low,,Cat_6,C
6625,463979,Female,Yes,48,Yes,Homemaker,1.0,High,2.0,Cat_2,C
6270,463600,Male,No,33,No,Healthcare,3.0,Low,5.0,Cat_2,B
4857,461405,Male,No,39,Yes,Artist,1.0,Low,1.0,Cat_6,B
1076,462796,Female,No,37,Yes,Entertainment,1.0,Low,2.0,Cat_7,C
1863,464943,Female,Yes,37,No,Engineer,1.0,Average,6.0,Cat_4,B
2013,462455,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_2,D
3210,462974,Male,Yes,66,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
59,460881,Male,Yes,72,Yes,Lawyer,1.0,Low,,Cat_4,D
4218,466379,Female,Yes,58,Yes,Homemaker,2.0,Low,1.0,Cat_6,C
6592,459095,Male,Yes,35,No,Entertainment,9.0,Low,3.0,Cat_1,A
1392,465848,Female,No,28,Yes,Healthcare,0.0,Low,1.0,Cat_7,D
1380,465076,Male,Yes,72,Yes,Artist,0.0,High,5.0,Cat_6,C
7751,464648,Male,Yes,28,No,Executive,0.0,High,4.0,Cat_4,A
6632,466131,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,D
4300,460993,Male,Yes,61,Yes,Artist,1.0,Average,4.0,Cat_6,C
5052,465498,Male,Yes,41,Yes,Engineer,9.0,Average,2.0,Cat_2,A
5402,462909,Female,No,36,No,Engineer,,Low,1.0,Cat_6,A
220,464613,Female,No,35,,Artist,0.0,Low,3.0,Cat_6,B
1324,464412,Male,Yes,70,No,Lawyer,1.0,Low,2.0,Cat_6,D
1268,460297,Female,Yes,46,Yes,Artist,8.0,Low,2.0,Cat_6,B
1761,466712,Male,Yes,78,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
58,465269,Female,Yes,45,Yes,Artist,1.0,Average,3.0,Cat_3,C
7104,465070,Female,Yes,48,Yes,Marketing,6.0,Low,1.0,Cat_6,C
8037,466629,Male,No,28,No,Healthcare,1.0,Low,5.0,Cat_6,C
1897,460683,Male,Yes,59,No,Entertainment,6.0,Average,3.0,Cat_3,B
7111,460794,Female,Yes,39,Yes,Homemaker,9.0,Low,1.0,Cat_6,D
1634,460353,Male,No,31,Yes,,6.0,Low,1.0,Cat_4,D
3693,466510,Male,No,51,Yes,Artist,6.0,Low,1.0,Cat_6,A
4092,461966,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_6,C
4323,461830,Male,Yes,42,Yes,Executive,1.0,High,3.0,Cat_6,C
637,462778,Male,Yes,60,Yes,Entertainment,0.0,Low,,Cat_6,D
5904,459272,Female,Yes,60,Yes,Artist,0.0,High,2.0,Cat_6,C
1318,466820,Female,Yes,74,No,Lawyer,1.0,High,2.0,Cat_6,A
1886,461079,Female,No,26,No,Engineer,4.0,Low,1.0,Cat_7,A
180,466620,Female,Yes,36,Yes,Artist,7.0,Average,2.0,Cat_6,C
6637,462177,Male,No,43,,Artist,6.0,Low,5.0,Cat_2,B
7228,467486,Female,Yes,46,Yes,Engineer,1.0,Average,5.0,Cat_6,B
4279,459728,Female,Yes,53,Yes,Artist,2.0,Average,4.0,Cat_6,C
1891,463887,Female,Yes,56,Yes,Artist,4.0,Average,2.0,Cat_6,C
7201,462543,Female,Yes,38,Yes,Artist,4.0,Low,1.0,Cat_3,B
1368,459766,Female,No,42,Yes,Engineer,,Low,1.0,Cat_6,A
2359,466010,Female,Yes,69,No,Doctor,0.0,Low,1.0,Cat_3,A
6161,459309,Female,Yes,41,Yes,Artist,9.0,High,2.0,Cat_2,B
301,459532,Female,Yes,27,Yes,Healthcare,,Low,2.0,Cat_6,D
210,466236,Female,Yes,69,Yes,Engineer,0.0,Low,2.0,Cat_4,B
8023,464274,Female,Yes,56,Yes,Artist,1.0,Average,5.0,Cat_6,C
3399,463631,Male,No,25,No,Healthcare,0.0,Low,5.0,Cat_3,D
6929,461817,Female,No,25,No,Doctor,1.0,Low,3.0,Cat_6,D
7927,465403,Female,No,27,No,Healthcare,9.0,Low,5.0,Cat_7,A
3178,461986,Male,No,31,Yes,Healthcare,14.0,Low,4.0,Cat_6,B
5100,466663,Male,No,57,Yes,Doctor,0.0,Low,1.0,Cat_3,A
6874,466811,Male,No,22,No,Healthcare,0.0,Low,,Cat_4,D
4903,459284,Female,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_6,C
6433,466563,Female,No,20,No,Marketing,,Low,4.0,Cat_6,D
2212,461722,Male,No,27,No,Doctor,1.0,Low,3.0,Cat_6,B
7402,467137,Female,Yes,59,Yes,Engineer,0.0,Low,1.0,Cat_6,D
7894,466327,Male,Yes,31,Yes,Entertainment,5.0,Average,3.0,Cat_3,A
5650,464054,Male,Yes,31,Yes,Artist,8.0,Average,2.0,Cat_6,C
4028,461354,Female,No,63,No,Entertainment,0.0,Low,1.0,Cat_2,B
1263,465014,Male,Yes,83,No,Lawyer,1.0,Low,1.0,Cat_6,A
890,460140,Female,Yes,36,Yes,Artist,5.0,Low,2.0,Cat_6,B
5421,467495,Male,Yes,66,No,Artist,2.0,High,3.0,Cat_6,C
5235,461839,Male,Yes,58,Yes,Artist,1.0,Average,2.0,Cat_6,C
6402,465507,Male,Yes,43,Yes,Artist,8.0,Low,1.0,Cat_6,B
6034,466760,Male,Yes,47,Yes,Doctor,0.0,Average,4.0,Cat_6,A
2221,463233,Male,Yes,50,No,Executive,0.0,Average,5.0,Cat_6,B
4508,464216,Male,Yes,51,Yes,Artist,,High,3.0,Cat_6,A
1911,465443,Male,Yes,38,Yes,Artist,0.0,Low,4.0,Cat_6,A
2437,463359,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
1526,460324,Female,No,33,Yes,Entertainment,12.0,Low,2.0,Cat_6,A
1302,463557,Male,No,28,Yes,Doctor,1.0,Low,3.0,Cat_6,A
416,461629,Male,Yes,53,Yes,Artist,0.0,Low,3.0,Cat_6,B
6219,460471,Female,No,18,No,,0.0,Low,6.0,Cat_4,D
6669,463710,Male,No,49,Yes,Entertainment,0.0,Low,1.0,Cat_2,B
4389,460341,Female,No,31,No,Entertainment,11.0,Low,5.0,Cat_7,D
1514,460573,Male,No,62,No,Healthcare,8.0,Low,1.0,Cat_3,C
4258,464182,Male,Yes,35,Yes,Artist,4.0,Average,2.0,Cat_2,C
4191,466925,Male,No,19,No,Healthcare,7.0,Low,2.0,Cat_6,D
3865,461571,Male,No,27,No,Healthcare,1.0,Low,4.0,Cat_6,C
7518,465547,Female,Yes,68,,Lawyer,0.0,Low,1.0,Cat_6,A
1217,464389,Male,Yes,73,Yes,Artist,1.0,High,2.0,Cat_2,C
1126,462731,Female,Yes,43,Yes,Artist,5.0,High,3.0,Cat_6,B
5796,467793,Male,No,18,No,Healthcare,3.0,Low,4.0,Cat_6,D
4996,464454,Female,Yes,52,Yes,Engineer,7.0,High,4.0,Cat_6,C
6150,461574,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
4960,461593,Female,Yes,37,Yes,Doctor,9.0,Average,2.0,Cat_6,C
1431,462186,Female,No,21,No,Doctor,0.0,Low,3.0,Cat_1,D
1754,463077,Male,No,28,No,Doctor,4.0,Low,3.0,Cat_6,C
6808,460982,Male,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6,A
7263,459315,Female,Yes,27,Yes,Doctor,1.0,Low,2.0,Cat_4,D
2660,466570,Female,Yes,40,Yes,Artist,0.0,Average,3.0,Cat_6,A
1883,460501,Male,No,25,Yes,Healthcare,0.0,Low,,Cat_3,D
3874,460871,Female,No,27,Yes,Healthcare,,Low,,Cat_6,D
4388,467974,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_4,B
2829,462464,Male,Yes,53,Yes,Artist,1.0,Average,4.0,Cat_6,C
4837,461373,Male,No,53,Yes,Artist,1.0,Low,1.0,Cat_6,B
2486,464821,Female,Yes,56,No,,0.0,Low,1.0,Cat_4,D
3626,466498,Male,Yes,83,Yes,Lawyer,6.0,High,3.0,Cat_6,D
6498,461296,Female,Yes,83,Yes,Lawyer,0.0,High,2.0,Cat_6,C
828,459212,Female,Yes,68,Yes,Artist,1.0,Average,2.0,Cat_6,C
4118,459826,Female,No,31,No,,,Low,1.0,Cat_7,C
239,463789,Female,Yes,53,Yes,Artist,1.0,Low,2.0,Cat_6,C
500,465309,Female,No,18,No,Healthcare,6.0,Low,4.0,Cat_7,D
4145,461061,Female,No,38,Yes,Engineer,3.0,Low,1.0,Cat_2,B
3463,464190,Male,No,37,Yes,Executive,3.0,Low,1.0,Cat_6,D
3120,462646,Male,Yes,63,,,,Average,2.0,Cat_4,D
6674,465342,Male,Yes,83,Yes,Executive,0.0,High,2.0,Cat_6,A
2601,467771,Female,Yes,59,Yes,Artist,0.0,Average,5.0,Cat_6,C
638,466902,Male,Yes,50,Yes,Doctor,0.0,Average,3.0,Cat_6,C
5274,467946,Female,Yes,40,Yes,Artist,0.0,Low,2.0,Cat_6,B
5930,461585,Male,No,38,Yes,Entertainment,1.0,Low,1.0,Cat_7,A
3732,460312,Female,No,36,Yes,Entertainment,7.0,Low,5.0,,D
3423,459198,Female,Yes,66,Yes,Artist,0.0,Average,3.0,Cat_6,C
1821,459899,Female,Yes,48,Yes,Artist,0.0,Low,4.0,Cat_6,C
1370,459630,Male,Yes,73,Yes,Lawyer,1.0,Average,2.0,Cat_6,A
6400,465149,Male,Yes,43,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
2400,465779,Female,No,19,No,Healthcare,0.0,Low,5.0,Cat_2,D
2474,461556,Female,Yes,49,Yes,Engineer,1.0,Average,2.0,Cat_6,A
5689,467230,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,D
927,460531,Female,No,35,No,,0.0,Low,5.0,Cat_6,C
3803,466189,Female,Yes,56,Yes,Artist,0.0,Average,2.0,Cat_3,C
3601,464416,Male,Yes,38,Yes,Artist,1.0,Low,6.0,Cat_6,A
7921,459242,Male,Yes,65,Yes,Executive,0.0,Low,4.0,Cat_6,B
874,459936,Female,No,45,Yes,Artist,2.0,Low,1.0,Cat_6,B
870,464642,Female,Yes,26,Yes,Engineer,6.0,High,7.0,Cat_4,D
5494,460223,Male,No,47,No,Entertainment,1.0,Low,1.0,Cat_6,A
5218,463227,Female,Yes,35,Yes,Engineer,1.0,Average,2.0,Cat_6,A
5724,459209,Female,No,21,No,Entertainment,1.0,Low,4.0,Cat_6,C
7079,466773,Female,Yes,37,Yes,,0.0,Low,,Cat_6,C
3286,459917,Male,No,43,Yes,Artist,11.0,Low,1.0,Cat_3,B
2061,466586,Male,No,21,No,Healthcare,0.0,Low,2.0,Cat_6,D
7141,461107,Male,No,21,No,Healthcare,0.0,Low,6.0,Cat_3,D
8061,465231,Male,Yes,65,No,Artist,0.0,Average,2.0,Cat_6,C
7481,467878,Female,Yes,42,Yes,Doctor,0.0,Average,4.0,Cat_6,A
2703,467248,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6,C
5744,463663,Female,No,37,Yes,,0.0,Low,2.0,Cat_6,A
7519,464797,Female,Yes,38,No,Engineer,9.0,Average,4.0,Cat_4,A
7675,459672,Male,Yes,47,No,Artist,3.0,Average,3.0,Cat_6,C
7503,464034,Male,Yes,37,Yes,Entertainment,3.0,Low,1.0,Cat_6,A
7052,461117,Female,No,30,Yes,Healthcare,0.0,Low,6.0,Cat_3,D
4404,467255,Female,No,40,Yes,Healthcare,6.0,Low,2.0,Cat_6,D
7164,465805,Male,Yes,50,Yes,Engineer,,Low,1.0,Cat_3,C
2500,461509,Male,Yes,40,Yes,Artist,1.0,Average,3.0,Cat_6,B
313,463738,Male,Yes,43,No,Executive,0.0,High,4.0,Cat_6,A
5786,460481,Male,No,25,Yes,Entertainment,1.0,Low,2.0,Cat_3,B
2742,461650,Female,Yes,42,Yes,Doctor,0.0,Low,1.0,Cat_4,B
2706,463161,Male,No,35,Yes,Artist,1.0,Low,2.0,Cat_3,A
6573,463405,Male,Yes,45,No,Marketing,1.0,Low,2.0,Cat_3,D
1288,467227,Female,No,37,Yes,Artist,12.0,Low,1.0,Cat_4,A
7019,461857,Male,No,33,No,Entertainment,,Low,3.0,Cat_6,C
1496,459901,Male,Yes,47,Yes,Artist,0.0,Average,3.0,Cat_6,C
5368,464708,Male,No,20,No,Healthcare,0.0,Low,8.0,Cat_4,D
4256,463099,Male,Yes,85,Yes,Lawyer,,Low,1.0,Cat_6,B
7974,458992,Female,No,27,Yes,Marketing,0.0,Low,1.0,Cat_6,D
5182,466647,Female,Yes,41,Yes,Artist,7.0,High,2.0,Cat_6,C
2114,460710,Female,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6,A
3219,464949,Male,Yes,19,No,Executive,0.0,High,3.0,Cat_4,A
952,465371,Female,No,43,Yes,Artist,0.0,Low,1.0,Cat_6,A
2410,465962,Male,Yes,33,Yes,Healthcare,0.0,Low,2.0,Cat_7,A
7970,464739,Male,Yes,67,Yes,Artist,1.0,Low,1.0,Cat_4,B
6425,459161,Male,Yes,51,Yes,Executive,3.0,High,5.0,Cat_6,C
285,465151,Male,Yes,59,Yes,Artist,0.0,Low,1.0,Cat_6,B
191,465622,Female,Yes,42,Yes,Artist,5.0,Low,2.0,Cat_6,C
4807,465830,Female,Yes,52,No,,7.0,Average,7.0,Cat_4,A
6156,460408,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6,A
7881,467181,Female,Yes,50,Yes,Artist,9.0,Low,2.0,Cat_6,B
6564,466785,Male,No,41,Yes,Marketing,0.0,Low,2.0,Cat_6,D
2381,463027,Male,Yes,69,Yes,Executive,1.0,Average,4.0,Cat_6,B
4714,461279,Male,No,18,No,Doctor,4.0,Low,2.0,Cat_6,A
6598,463796,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6,D
1465,462654,Male,Yes,39,No,Artist,1.0,Average,6.0,Cat_4,A
5697,462564,Male,No,55,Yes,Executive,,Low,5.0,Cat_6,C
1239,466302,Female,Yes,47,No,Homemaker,3.0,High,3.0,Cat_6,B
1651,460417,Female,Yes,51,Yes,Marketing,9.0,Low,1.0,Cat_6,A
3686,464513,Male,Yes,38,Yes,Executive,6.0,High,3.0,Cat_6,B
6943,465593,Male,Yes,56,No,Lawyer,0.0,High,3.0,Cat_3,A
7218,461647,Female,Yes,55,Yes,Artist,2.0,Average,3.0,Cat_6,C
5393,460470,Male,No,36,No,Healthcare,,Low,4.0,Cat_4,B
3757,466843,Female,No,38,No,Homemaker,13.0,Low,,Cat_6,A
7159,460209,Female,Yes,26,Yes,Entertainment,5.0,Low,7.0,Cat_6,D
177,461081,Female,No,20,No,Healthcare,2.0,Low,6.0,Cat_6,D
7763,461140,Female,No,30,No,Homemaker,3.0,Low,,Cat_3,D
288,461197,Male,No,28,No,Marketing,0.0,Low,1.0,Cat_3,D
4948,464780,Female,No,32,No,Engineer,1.0,Low,9.0,Cat_4,D
1103,460980,Male,No,26,No,Entertainment,1.0,Low,3.0,Cat_3,D
6729,459974,Male,No,37,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
6964,464825,Female,No,19,No,Healthcare,7.0,Low,1.0,Cat_4,D
2966,466446,Female,Yes,46,Yes,Artist,1.0,High,3.0,Cat_6,C
4672,461869,Male,Yes,87,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
657,467451,Female,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_1,A
4399,460124,Female,No,43,Yes,Artist,1.0,Low,3.0,Cat_6,A
1198,467062,Female,No,55,Yes,Artist,1.0,Low,1.0,Cat_3,A
6710,459034,Female,No,21,No,Healthcare,,Low,5.0,Cat_6,D
5814,461243,Male,Yes,49,Yes,Marketing,0.0,Low,5.0,Cat_6,D
3092,462001,Female,Yes,31,No,Entertainment,0.0,Average,,Cat_4,D
2118,464042,Female,Yes,42,Yes,Artist,9.0,Low,2.0,Cat_6,B
1683,465092,Male,Yes,65,Yes,Executive,0.0,High,2.0,Cat_6,C
4443,460497,Male,Yes,35,Yes,Entertainment,6.0,Low,5.0,Cat_3,D
1528,465245,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_4,D
4671,463434,Female,Yes,25,No,Engineer,,Average,2.0,Cat_6,D
3045,460000,Male,No,52,Yes,Entertainment,1.0,Low,1.0,Cat_3,A
3155,467402,Female,No,28,Yes,Artist,5.0,Low,4.0,Cat_6,D
456,466211,Male,Yes,47,Yes,Artist,0.0,Low,,Cat_6,C
542,458999,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_6,C
7862,462350,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6,C
2298,464817,Male,No,31,Yes,Artist,7.0,Low,1.0,Cat_4,A
989,463583,Male,Yes,58,Yes,Artist,9.0,Average,4.0,Cat_6,C
5961,465290,Male,Yes,46,Yes,Executive,1.0,High,5.0,Cat_6,B
711,462076,Male,Yes,75,Yes,Lawyer,1.0,Low,2.0,Cat_6,D
5,461319,Male,Yes,56,No,Artist,0.0,Average,2.0,Cat_6,C
3388,460853,Female,Yes,63,Yes,Artist,1.0,High,3.0,Cat_6,C
7143,462789,Female,No,19,No,Healthcare,,Low,6.0,Cat_3,D
5565,461493,Female,Yes,33,Yes,Artist,8.0,Average,3.0,Cat_6,A
4378,460632,Female,No,22,No,Healthcare,0.0,Low,3.0,Cat_3,D
777,460798,Female,No,28,No,Engineer,,Low,6.0,Cat_6,C
6541,466731,Female,Yes,38,Yes,Engineer,4.0,Low,2.0,Cat_4,A
819,459624,Male,No,18,No,Healthcare,,Low,5.0,Cat_4,D
2378,462672,Male,No,25,No,Healthcare,7.0,Low,4.0,Cat_4,D
7853,465784,Female,No,19,No,Healthcare,0.0,Low,4.0,Cat_3,D
2496,459983,Female,Yes,50,Yes,Artist,2.0,Low,1.0,Cat_6,B
2251,464266,Male,No,28,No,Doctor,8.0,Low,3.0,Cat_6,A
2828,464630,Female,Yes,52,No,Engineer,0.0,Low,6.0,Cat_4,A
4554,463875,Male,Yes,53,Yes,Entertainment,1.0,Low,3.0,Cat_2,A
2254,463440,Female,Yes,73,Yes,Artist,0.0,Average,3.0,Cat_1,C
851,459561,Male,No,31,No,Healthcare,,Low,3.0,Cat_4,A
1111,465142,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,D
2833,461783,Male,,72,,Lawyer,0.0,High,,Cat_6,A
7271,467298,Male,Yes,61,Yes,Healthcare,1.0,Low,2.0,Cat_6,A
7309,459112,Female,Yes,72,Yes,Lawyer,1.0,High,,,C
6070,463556,Male,Yes,29,Yes,Entertainment,0.0,Low,2.0,Cat_2,D
6846,461964,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_7,D
6529,466568,Female,Yes,35,Yes,Artist,,Average,2.0,Cat_6,B
5629,467293,Male,Yes,80,Yes,Lawyer,,Low,1.0,Cat_6,D
3351,460285,Female,No,57,Yes,Doctor,0.0,Low,2.0,Cat_6,B
2191,466474,Male,No,29,Yes,Entertainment,6.0,Low,3.0,Cat_6,A
3255,463117,Female,No,26,No,Engineer,0.0,Low,3.0,Cat_6,D
1477,465063,Female,Yes,68,Yes,Lawyer,1.0,High,2.0,Cat_6,C
5673,467120,Male,Yes,37,Yes,Artist,8.0,Low,2.0,Cat_6,B
1478,462690,Male,Yes,38,Yes,Engineer,,Average,4.0,Cat_6,B
1658,464122,Male,Yes,63,Yes,Artist,0.0,Average,4.0,Cat_6,B
5438,462625,Male,No,32,Yes,Artist,0.0,Low,3.0,Cat_4,A
4899,460966,Female,Yes,58,Yes,Engineer,1.0,Average,4.0,Cat_6,B
752,465352,Male,Yes,61,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
331,464087,Female,No,32,No,Engineer,,Low,4.0,Cat_6,C
8056,459889,Male,Yes,63,Yes,Homemaker,8.0,Average,3.0,Cat_6,B
346,460306,Female,No,39,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
6232,464822,Male,Yes,37,No,Entertainment,,Average,3.0,Cat_4,A
5117,463945,Female,No,37,No,Homemaker,,Low,2.0,Cat_1,B
261,460144,Female,No,46,Yes,Doctor,1.0,Low,,Cat_3,A
2650,465876,Male,No,25,No,Executive,0.0,Low,3.0,Cat_6,A
6268,462035,Female,No,37,Yes,Artist,3.0,Low,1.0,Cat_6,C
4817,465062,Male,Yes,56,No,Executive,0.0,High,4.0,Cat_6,B
7042,464908,Male,Yes,73,Yes,Entertainment,5.0,Low,1.0,Cat_4,A
7175,462857,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
3363,463587,Female,No,27,No,Engineer,1.0,Low,4.0,Cat_6,D
6355,466346,Female,No,23,No,Healthcare,9.0,Low,4.0,Cat_4,D
6101,464145,Female,No,36,No,Engineer,14.0,Low,4.0,Cat_6,D
1940,461941,Female,Yes,72,Yes,Artist,0.0,Low,1.0,Cat_6,C
1275,465049,Female,Yes,49,No,Engineer,6.0,Low,2.0,Cat_6,A
3492,462577,Female,Yes,70,No,Marketing,0.0,High,2.0,Cat_4,D
7665,467473,Male,No,18,No,Healthcare,2.0,Low,3.0,Cat_6,D
1768,462818,Male,Yes,59,Yes,Artist,1.0,Average,3.0,Cat_6,C
7724,464192,Female,Yes,61,No,Lawyer,0.0,High,3.0,Cat_6,D
1767,464312,Male,No,43,Yes,Artist,1.0,Low,1.0,Cat_3,A
5576,465675,Female,No,47,No,Entertainment,0.0,Low,1.0,Cat_4,A
2076,463953,Male,Yes,28,Yes,Entertainment,3.0,Average,3.0,Cat_7,B
286,467216,Female,No,26,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
6936,461362,Female,No,27,Yes,Doctor,0.0,Low,4.0,Cat_6,D
5696,459921,Male,No,37,Yes,Artist,8.0,Low,1.0,Cat_3,A
310,460718,Male,Yes,55,No,Executive,3.0,Low,,Cat_4,D
2935,467575,Female,No,29,No,Engineer,1.0,Low,4.0,Cat_6,C
2425,460995,Female,No,31,Yes,Marketing,0.0,Low,1.0,Cat_6,D
2615,459237,Male,No,29,Yes,Artist,1.0,Low,6.0,Cat_6,A
3962,462912,Female,No,26,Yes,Homemaker,8.0,Low,2.0,Cat_6,D
5819,459918,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_3,B
7816,465160,Male,Yes,62,Yes,Executive,1.0,High,3.0,Cat_6,C
1220,465320,Female,Yes,65,Yes,Lawyer,1.0,Average,2.0,Cat_6,B
485,467009,Female,No,29,No,Homemaker,2.0,Low,4.0,Cat_3,D
2894,465737,Female,Yes,49,Yes,Engineer,6.0,Low,3.0,Cat_3,D
54,464961,Male,Yes,76,No,Marketing,1.0,Low,1.0,Cat_4,A
4334,460566,Male,Yes,36,Yes,Homemaker,,Average,2.0,Cat_3,C
1099,467276,Male,No,43,Yes,Artist,12.0,Low,5.0,Cat_6,C
1675,460390,Male,No,36,Yes,Artist,9.0,Low,3.0,Cat_6,A
3622,467424,Male,Yes,56,Yes,Entertainment,2.0,Average,2.0,Cat_6,D
1827,460949,Male,Yes,40,Yes,Doctor,1.0,Low,5.0,Cat_6,A
1843,460195,Male,No,38,Yes,Entertainment,7.0,Low,1.0,Cat_6,D
1427,466386,Male,Yes,65,Yes,Executive,1.0,Low,2.0,Cat_4,B
1335,466329,Female,Yes,39,,Doctor,2.0,Low,1.0,Cat_3,A
2587,463459,Male,Yes,73,Yes,Artist,5.0,High,3.0,Cat_6,C
5657,465376,Female,No,30,Yes,Entertainment,1.0,Low,4.0,Cat_4,A
7858,463313,Female,Yes,55,Yes,Engineer,1.0,Low,1.0,Cat_3,A
1663,465920,Male,No,43,Yes,Executive,1.0,Low,4.0,Cat_6,A
5609,466686,Female,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,D
5927,460618,Male,Yes,55,Yes,Lawyer,,Low,4.0,Cat_3,C
3814,461749,Female,No,22,No,Healthcare,0.0,Low,5.0,Cat_6,D
3174,465791,Female,No,28,No,Healthcare,8.0,Low,4.0,Cat_3,C
5537,461636,Male,No,46,Yes,Artist,3.0,Low,1.0,Cat_6,C
2017,466343,Male,No,30,Yes,Doctor,0.0,Low,2.0,Cat_3,A
4004,459114,Male,Yes,57,Yes,Artist,1.0,Average,2.0,Cat_6,C
1836,461793,Male,No,20,No,Marketing,0.0,Low,2.0,Cat_6,D
7229,466775,Female,Yes,83,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
5631,463971,Female,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,C
4930,465260,Female,No,22,No,Healthcare,8.0,Low,6.0,Cat_6,D
7941,462519,Male,No,22,No,Healthcare,1.0,Low,5.0,Cat_4,D
2375,465427,Male,No,33,Yes,Artist,7.0,Low,1.0,Cat_6,A
170,459012,Male,Yes,48,Yes,Artist,3.0,Low,5.0,Cat_6,B
6054,461878,Male,No,33,Yes,Healthcare,3.0,Low,1.0,Cat_6,D
